,index,Aboard,Fatalities,Ground
3503,3503,30.0,30.0,0.0
3504,3504,26.0,11.0,0.0
3505,3505,4.0,4.0,49.0
3506,3506,50.0,50.0,0.0
3507,3507,2.0,2.0,0.0
3508,3508,3.0,3.0,0.0
3509,3509,7.0,7.0,0.0
3510,3510,179.0,174.0,4.0
3511,3511,4.0,4.0,0.0
3512,3512,20.0,20.0,0.0
3513,3513,240.0,240.0,0.0
3514,3514,4.0,4.0,0.0
3515,3515,1.0,1.0,0.0
3516,3516,14.0,14.0,0.0
3517,3517,10.0,10.0,0.0
3518,3518,13.0,13.0,0.0
3519,3519,19.0,19.0,0.0
3520,3520,4.0,4.0,0.0
3521,3521,21.0,21.0,0.0
3522,3522,23.0,15.0,0.0
3523,3523,110.0,110.0,0.0
3524,3524,29.0,29.0,0.0
3525,3525,3.0,3.0,0.0
3526,3526,41.0,38.0,0.0
3527,3527,38.0,38.0,0.0
3528,3528,3.0,3.0,0.0
3529,3529,71.0,70.0,0.0
3530,3530,21.0,21.0,0.0
3531,3531,17.0,17.0,0.0
3532,3532,23.0,23.0,0.0
3533,3533,5.0,4.0,0.0
3534,3534,80.0,58.0,0.0
3535,3535,9.0,9.0,0.0
3536,3536,2.0,2.0,0.0
3537,3537,57.0,57.0,0.0
3538,3538,4.0,4.0,0.0
3539,3539,10.0,9.0,0.0
3540,3540,148.0,148.0,0.0
3541,3541,274.0,0.0,0.0
3542,3542,51.0,50.0,0.0
3543,3543,3.0,3.0,0.0
3544,3544,6.0,6.0,0.0
3545,3545,46.0,46.0,0.0
3546,3546,7.0,7.0,0.0
3547,3547,4.0,4.0,0.0
3548,3548,11.0,11.0,0.0
3549,3549,89.0,0.0,0.0
3550,3550,6.0,6.0,0.0
3551,3551,5.0,2.0,0.0
3552,3552,4.0,4.0,0.0
3553,3553,76.0,76.0,0.0
3554,3554,17.0,17.0,0.0
3555,3555,5.0,5.0,0.0
3556,3556,5.0,2.0,0.0
3557,3557,2.0,2.0,0.0
3558,3558,13.0,2.0,0.0
3559,3559,2.0,2.0,0.0
3560,3560,153.0,1.0,0.0
3561,3561,17.0,17.0,0.0
3562,3562,329.0,329.0,0.0
3563,3563,2.0,2.0,0.0
3564,3564,200.0,200.0,0.0
3565,3565,2.0,2.0,0.0
3566,3566,80.0,80.0,0.0
3567,3567,163.0,134.0,1.0
3568,3568,524.0,520.0,0.0
3569,3569,19.0,8.0,0.0
3570,3570,73.0,3.0,0.0
3571,3571,3.0,3.0,0.0
3572,3572,137.0,55.0,0.0
3573,3573,8.0,8.0,0.0
3574,3574,7.0,7.0,0.0
3575,3575,5.0,3.0,0.0
3576,3576,52.0,52.0,0.0
3577,3577,31.0,31.0,0.0
3578,3578,26.0,26.0,0.0
3579,3579,14.0,14.0,0.0
3580,3580,9.0,9.0,0.0
3581,3581,17.0,17.0,0.0
3582,3582,9.0,8.0,0.0
3583,3583,2.0,2.0,0.0
3584,3584,2.0,2.0,0.0
3585,3585,2.0,2.0,0.0
3586,3586,14.0,14.0,0.0
3587,3587,1.0,1.0,0.0
3588,3588,4.0,4.0,0.0
3589,3589,4.0,4.0,0.0
3590,3590,4.0,2.0,0.0
3591,3591,4.0,4.0,0.0
3592,3592,7.0,4.0,0.0
3593,3593,11.0,11.0,0.0
3594,3594,103.0,60.0,0.0
3595,3595,22.0,22.0,0.0
3596,3596,256.0,256.0,0.0
3597,3597,25.0,25.0,0.0
3598,3598,9.0,7.0,0.0
3599,3599,87.0,87.0,0.0
3600,3600,3.0,3.0,0.0
3601,3601,72.0,1.0,0.0
3602,3602,21.0,21.0,0.0
3603,3603,14.0,2.0,0.0
3604,3604,13.0,13.0,0.0
3605,3605,38.0,38.0,0.0
3606,3606,8.0,8.0,0.0
3607,3607,9.0,3.0,0.0
3608,3608,16.0,2.0,0.0
3609,3609,5.0,4.0,0.0
3610,3610,9.0,9.0,0.0
3611,3611,0.0,0.0,35.0
3612,3612,54.0,49.0,0.0
3613,3613,167.0,167.0,0.0
3614,3614,121.0,4.0,0.0
3615,3615,11.0,11.0,0.0
3616,3616,13.0,13.0,0.0
3617,3617,37.0,37.0,0.0
3618,3618,22.0,22.0,0.0
3619,3619,150.0,22.0,0.0
3620,3620,5.0,5.0,0.0
3621,3621,5.0,2.0,0.0
3622,3622,19.0,19.0,0.0
3623,3623,13.0,13.0,0.0
3624,3624,26.0,23.0,0.0
3625,3625,16.0,1.0,0.0
3626,3626,4.0,4.0,0.0
3627,3627,25.0,25.0,0.0
3628,3628,59.0,1.0,0.0
3629,3629,94.0,54.0,0.0
3630,3630,17.0,17.0,0.0
3631,3631,6.0,3.0,0.0
3632,3632,13.0,13.0,0.0
3633,3633,59.0,59.0,0.0
3634,3634,60.0,60.0,0.0
3635,3635,6.0,6.0,0.0
3636,3636,7.0,7.0,0.0
3637,3637,2.0,2.0,0.0
3638,3638,67.0,67.0,15.0
3639,3639,6.0,6.0,0.0
3640,3640,384.0,16.0,1.0
3641,3641,4.0,3.0,0.0
3642,3642,1.0,1.0,0.0
3643,3643,5.0,5.0,0.0
3644,3644,13.0,13.0,0.0
3645,3645,3.0,3.0,0.0
3646,3646,14.0,14.0,0.0
3647,3647,80.0,3.0,0.0
3648,3648,11.0,11.0,0.0
3649,3649,4.0,2.0,0.0
3650,3650,44.0,34.0,0.0
3651,3651,92.0,70.0,0.0
3652,3652,2.0,2.0,0.0
3653,3653,54.0,13.0,0.0
3654,3654,23.0,21.0,0.0
3655,3655,103.0,103.0,0.0
3656,3656,47.0,45.0,0.0
3657,3657,40.0,40.0,0.0
3658,3658,82.0,70.0,0.0
3659,3659,44.0,6.0,0.0
3660,3660,106.0,63.0,0.0
3661,3661,14.0,11.0,0.0
3662,3662,22.0,22.0,0.0
3663,3663,51.0,50.0,0.0
3664,3664,3.0,1.0,0.0
3665,3665,54.0,54.0,0.0
3666,3666,10.0,10.0,0.0
3667,3667,1.0,1.0,0.0
3668,3668,18.0,16.0,0.0
3669,3669,11.0,11.0,0.0
3670,3670,17.0,14.0,0.0
3671,3671,36.0,36.0,0.0
3672,3672,135.0,1.0,0.0
3673,3673,22.0,9.0,0.0
3674,3674,9.0,9.0,0.0
3675,3675,6.0,6.0,1.0
3676,3676,2.0,2.0,0.0
3677,3677,3.0,3.0,0.0
3678,3678,40.0,40.0,0.0
3679,3679,2.0,2.0,0.0
3680,3680,10.0,10.0,0.0
3681,3681,45.0,27.0,0.0
3682,3682,4.0,4.0,0.0
3683,3683,2.0,2.0,0.0
3684,3684,13.0,13.0,0.0
3685,3685,6.0,6.0,0.0
3686,3686,6.0,2.0,0.0
3687,3687,183.0,183.0,0.0
3688,3688,2.0,2.0,0.0
3689,3689,3.0,2.0,0.0
3690,3690,16.0,14.0,0.0
3691,3691,8.0,8.0,0.0
3692,3692,30.0,6.0,0.0
3693,3693,4.0,2.0,0.0
3694,3694,10.0,10.0,0.0
3695,3695,53.0,53.0,0.0
3696,3696,46.0,46.0,0.0
3697,3697,29.0,8.0,0.0
3698,3698,45.0,45.0,0.0
3699,3699,50.0,50.0,0.0
3700,3700,6.0,4.0,1.0
3701,3701,163.0,1.0,0.0
3702,3702,12.0,5.0,54.0
3703,3703,3.0,2.0,0.0
3704,3704,33.0,2.0,0.0
3705,3705,108.0,108.0,0.0
3706,3706,155.0,154.0,2.0
3707,3707,7.0,4.0,0.0
3708,3708,83.0,83.0,0.0
3709,3709,9.0,9.0,0.0
3710,3710,15.0,15.0,0.0
3711,3711,5.0,5.0,0.0
3712,3712,3.0,3.0,0.0
3713,3713,49.0,49.0,0.0
3714,3714,9.0,2.0,0.0
3715,3715,37.0,37.0,0.0
3716,3716,9.0,9.0,0.0
3717,3717,4.0,4.0,0.0
3718,3718,10.0,10.0,0.0
3719,3719,4.0,2.0,0.0
3720,3720,82.0,28.0,0.0
3721,3721,21.0,18.0,0.0
3722,3722,2.0,2.0,0.0
3723,3723,11.0,10.0,0.0
3724,3724,17.0,9.0,0.0
3725,3725,159.0,159.0,0.0
3726,3726,115.0,115.0,0.0
3727,3727,14.0,14.0,0.0
3728,3728,43.0,43.0,0.0
3729,3729,43.0,42.0,0.0
3730,3730,4.0,1.0,0.0
3731,3731,15.0,15.0,0.0
3732,3732,29.0,29.0,0.0
3733,3733,16.0,16.0,0.0
3734,3734,15.0,15.0,0.0
3735,3735,3.0,2.0,0.0
3736,3736,8.0,6.0,0.0
3737,3737,8.0,8.0,0.0
3738,3738,17.0,17.0,0.0
3739,3739,16.0,16.0,0.0
3740,3740,2.0,2.0,0.0
3741,3741,9.0,9.0,0.0
3742,3742,143.0,11.0,0.0
3743,3743,31.0,27.0,0.0
3744,3744,16.0,16.0,0.0
3745,3745,3.0,3.0,0.0
3746,3746,21.0,21.0,0.0
3747,3747,12.0,12.0,0.0
3748,3748,51.0,20.0,0.0
3749,3749,15.0,15.0,0.0
3750,3750,17.0,17.0,0.0
3751,3751,23.0,23.0,0.0
3752,3752,11.0,11.0,0.0
3753,3753,17.0,17.0,0.0
3754,3754,143.0,143.0,0.0
3755,3755,4.0,4.0,0.0
3756,3756,112.0,2.0,0.0
3757,3757,29.0,29.0,0.0
3758,3758,24.0,24.0,0.0
3759,3759,6.0,6.0,0.0
3760,3760,17.0,17.0,0.0
3761,3761,29.0,29.0,0.0
3762,3762,2.0,1.0,0.0
3763,3763,46.0,42.0,0.0
3764,3764,95.0,1.0,0.0
3765,3765,36.0,36.0,0.0
3766,3766,3.0,3.0,0.0
3767,3767,45.0,0.0,0.0
3768,3768,6.0,6.0,0.0
3769,3769,2.0,2.0,0.0
3770,3770,11.0,11.0,0.0
3771,3771,6.0,6.0,0.0
3772,3772,22.0,22.0,0.0
3773,3773,25.0,21.0,0.0
3774,3774,136.0,3.0,0.0
3775,3775,290.0,290.0,0.0
3776,3776,8.0,8.0,0.0
3777,3777,3.0,3.0,0.0
3778,3778,6.0,6.0,0.0
3779,3779,3.0,3.0,0.0
3780,3780,37.0,28.0,0.0
3781,3781,3.0,3.0,0.0
3782,3782,39.0,39.0,0.0
3783,3783,30.0,30.0,0.0
3784,3784,6.0,6.0,0.0
3785,3785,5.0,5.0,0.0
3786,3786,4.0,4.0,0.0
3787,3787,3.0,3.0,70.0
3788,3788,89.0,7.0,0.0
3789,3789,20.0,20.0,0.0
3790,3790,20.0,1.0,0.0
3791,3791,108.0,14.0,0.0
3792,3792,10.0,1.0,0.0
3793,3793,90.0,76.0,0.0
3794,3794,7.0,7.0,0.0
3795,3795,2.0,2.0,0.0
3796,3796,104.0,35.0,0.0
3797,3797,34.0,34.0,0.0
3798,3798,17.0,6.0,0.0
3799,3799,5.0,5.0,0.0
3800,3800,52.0,33.0,0.0
3801,3801,34.0,34.0,0.0
3802,3802,129.0,124.0,0.0
3803,3803,69.0,12.0,0.0
3804,3804,29.0,1.0,0.0
3805,3805,4.0,4.0,0.0
3806,3806,12.0,6.0,0.0
3807,3807,7.0,7.0,0.0
3808,3808,4.0,4.0,0.0
3809,3809,14.0,14.0,0.0
3810,3810,14.0,6.0,0.0
3811,3811,5.0,5.0,0.0
3812,3812,25.0,25.0,0.0
3813,3813,83.0,77.0,0.0
3814,3814,8.0,8.0,5.0
3815,3815,10.0,10.0,0.0
3816,3816,259.0,259.0,11.0
3817,3817,2.0,2.0,0.0
3818,3818,126.0,47.0,0.0
3819,3819,2.0,2.0,0.0
3820,3820,5.0,5.0,0.0
3821,3821,11.0,11.0,0.0
3822,3822,19.0,19.0,0.0
3823,3823,29.0,26.0,0.0
3824,3824,3.0,3.0,0.0
3825,3825,144.0,144.0,0.0
3826,3826,5.0,5.0,0.0
3827,3827,4.0,4.0,0.0
3828,3828,10.0,10.0,0.0
3829,3829,356.0,9.0,0.0
3830,3830,10.0,10.0,0.0
3831,3831,2.0,2.0,0.0
3832,3832,69.0,24.0,0.0
3833,3833,10.0,10.0,0.0
3834,3834,2.0,2.0,0.0
3835,3835,34.0,19.0,0.0
3836,3836,3.0,3.0,18.0
3837,3837,22.0,22.0,0.0
3838,3838,11.0,11.0,0.0
3839,3839,5.0,5.0,0.0
3840,3840,19.0,6.0,0.0
3841,3841,2.0,1.0,0.0
3842,3842,16.0,16.0,0.0
3843,3843,,10.0,0.0
3844,3844,187.0,176.0,0.0
3845,3845,22.0,6.0,0.0
3846,3846,11.0,11.0,0.0
3847,3847,113.0,20.0,1.0
3848,3848,39.0,6.0,0.0
3849,3849,62.0,62.0,0.0
3850,3850,13.0,12.0,0.0
3851,3851,47.0,3.0,0.0
3852,3852,30.0,30.0,0.0
3853,3853,2.0,2.0,0.0
3854,3854,5.0,2.0,0.0
3855,3855,298.0,112.0,0.0
3856,3856,10.0,10.0,0.0
3857,3857,22.0,3.0,0.0
3858,3858,98.0,1.0,8.0
3859,3859,30.0,30.0,0.0
3860,3860,48.0,42.0,0.0
3861,3861,199.0,75.0,4.0
3862,3862,19.0,13.0,0.0
3863,3863,3.0,3.0,0.0
3864,3864,34.0,34.0,0.0
3865,3865,16.0,16.0,0.0
3866,3866,10.0,10.0,0.0
3867,3867,2.0,2.0,0.0
3868,3868,40.0,34.0,0.0
3869,3869,3.0,3.0,0.0
3870,3870,54.0,54.0,0.0
3871,3871,5.0,5.0,0.0
3872,3872,126.0,126.0,45.0
3873,3873,54.0,13.0,0.0
3874,3874,55.0,55.0,0.0
3875,3875,22.0,22.0,0.0
3876,3876,6.0,6.0,0.0
3877,3877,171.0,171.0,0.0
3878,3878,7.0,2.0,0.0
3879,3879,63.0,2.0,0.0
3880,3880,26.0,26.0,0.0
3881,3881,24.0,24.0,0.0
3882,3882,11.0,11.0,0.0
3883,3883,7.0,7.0,0.0
3884,3884,6.0,6.0,0.0
3885,3885,21.0,10.0,0.0
3886,3886,9.0,9.0,0.0
3887,3887,4.0,4.0,0.0
3888,3888,5.0,5.0,0.0
3889,3889,12.0,12.0,0.0
3890,3890,5.0,5.0,0.0
3891,3891,25.0,25.0,0.0
3892,3892,146.0,127.0,0.0
3893,3893,54.0,54.0,0.0
3894,3894,36.0,36.0,0.0
3895,3895,20.0,20.0,0.0
3896,3896,10.0,2.0,0.0
3897,3897,18.0,18.0,0.0
3898,3898,4.0,4.0,0.0
3899,3899,42.0,34.0,0.0
3900,3900,24.0,24.0,0.0
3901,3901,52.0,1.0,0.0
3902,3902,107.0,107.0,3.0
3903,3903,5.0,5.0,0.0
3904,3904,7.0,3.0,0.0
3905,3905,8.0,8.0,0.0
3906,3906,5.0,5.0,0.0
3907,3907,28.0,24.0,0.0
3908,3908,15.0,15.0,0.0
3909,3909,6.0,6.0,0.0
3910,3910,7.0,7.0,0.0
3911,3911,5.0,5.0,0.0
3912,3912,16.0,9.0,0.0
3913,3913,71.0,27.0,0.0
3914,3914,23.0,23.0,0.0
3915,3915,1.0,1.0,0.0
3916,3916,2.0,2.0,0.0
3917,3917,25.0,25.0,0.0
3918,3918,158.0,73.0,0.0
3919,3919,19.0,19.0,0.0
3920,3920,28.0,28.0,0.0
3921,3921,2.0,2.0,0.0
3922,3922,1.0,1.0,0.0
3923,3923,40.0,2.0,2.0
3924,3924,146.0,92.0,0.0
3925,3925,29.0,29.0,0.0
3926,3926,1.0,1.0,0.0
3927,3927,1.0,0.0,50.0
3928,3928,30.0,30.0,0.0
3929,3929,3.0,2.0,0.0
3930,3930,13.0,11.0,0.0
3931,3931,3.0,3.0,0.0
3932,3932,46.0,4.0,0.0
3933,3933,11.0,11.0,0.0
3934,3934,25.0,25.0,0.0
3935,3935,4.0,2.0,0.0
3936,3936,5.0,5.0,0.0
3937,3937,22.0,20.0,0.0
3938,3938,24.0,20.0,0.0
3939,3939,24.0,7.0,0.0
3940,3940,4.0,1.0,0.0
3941,3941,10.0,10.0,0.0
3942,3942,3.0,3.0,24.0
3943,3943,40.0,20.0,0.0
3944,3944,119.0,8.0,0.0
3945,3945,11.0,11.0,0.0
3946,3946,10.0,10.0,0.0
3947,3947,21.0,21.0,4.0
3948,3948,2.0,2.0,0.0
3949,3949,42.0,23.0,0.0
3950,3950,85.0,0.0,0.0
3951,3951,5.0,5.0,0.0
3952,3952,5.0,5.0,0.0
3953,3953,12.0,8.0,0.0
3954,3954,2.0,2.0,0.0
3955,3955,30.0,30.0,0.0
3956,3956,9.0,9.0,0.0
3957,3957,47.0,47.0,0.0
3958,3958,83.0,83.0,0.0
3959,3959,18.0,18.0,0.0
3960,3960,5.0,5.0,0.0
3961,3961,61.0,61.0,0.0
3962,3962,17.0,13.0,0.0
3963,3963,10.0,3.0,0.0
3964,3964,18.0,18.0,0.0
3965,3965,8.0,8.0,0.0
3966,3966,129.0,4.0,0.0
3967,3967,12.0,12.0,0.0
3968,3968,4.0,4.0,0.0
3969,3969,130.0,130.0,0.0
3970,3970,226.0,128.0,0.0
3971,3971,97.0,1.0,0.0
3972,3972,4.0,4.0,0.0
3973,3973,31.0,11.0,0.0
3974,3974,10.0,9.0,0.0
3975,3975,46.0,46.0,0.0
3976,3976,16.0,16.0,0.0
3977,3977,15.0,15.0,0.0
3978,3978,2.0,2.0,0.0
3979,3979,38.0,38.0,0.0
3980,3980,13.0,13.0,0.0
3981,3981,198.0,8.0,0.0
3982,3982,10.0,10.0,0.0
3983,3983,12.0,10.0,0.0
3984,3984,1.0,1.0,0.0
3985,3985,22.0,21.0,0.0
3986,3986,5.0,5.0,0.0
3987,3987,21.0,1.0,0.0
3988,3988,13.0,13.0,0.0
3989,3989,99.0,34.0,0.0
3990,3990,63.0,63.0,0.0
3991,3991,4.0,4.0,0.0
3992,3992,3.0,3.0,0.0
3993,3993,22.0,22.0,0.0
3994,3994,72.0,20.0,0.0
3995,3995,25.0,25.0,0.0
3996,3996,45.0,45.0,0.0
3997,3997,7.0,6.0,0.0
3998,3998,10.0,10.0,0.0
3999,3999,9.0,9.0,0.0
4000,4000,7.0,7.0,0.0
4001,4001,5.0,5.0,0.0
4002,4002,98.0,98.0,0.0
4003,4003,27.0,27.0,0.0
4004,4004,63.0,34.0,0.0
4005,4005,28.0,28.0,0.0
4006,4006,8.0,8.0,0.0
4007,4007,7.0,6.0,0.0
4008,4008,5.0,5.0,2.0
4009,4009,23.0,23.0,0.0
4010,4010,22.0,11.0,0.0
4011,4011,8.0,8.0,0.0
4012,4012,13.0,13.0,0.0
4013,4013,7.0,7.0,0.0
4014,4014,14.0,13.0,0.0
4015,4015,181.0,13.0,0.0
4016,4016,10.0,4.0,0.0
4017,4017,223.0,223.0,0.0
4018,4018,3.0,2.0,0.0
4019,4019,7.0,7.0,0.0
4020,4020,18.0,2.0,0.0
4021,4021,10.0,10.0,0.0
4022,4022,53.0,4.0,0.0
4023,4023,3.0,3.0,0.0
4024,4024,15.0,15.0,0.0
4025,4025,15.0,13.0,0.0
4026,4026,261.0,261.0,0.0
4027,4027,15.0,15.0,0.0
4028,4028,3.0,3.0,0.0
4029,4029,5.0,5.0,0.0
4030,4030,9.0,9.0,0.0
4031,4031,10.0,6.0,0.0
4032,4032,9.0,9.0,0.0
4033,4033,6.0,6.0,0.0
4034,4034,3.0,3.0,0.0
4035,4035,69.0,69.0,0.0
4036,4036,4.0,4.0,0.0
4037,4037,3.0,3.0,0.0
4038,4038,20.0,14.0,0.0
4039,4039,10.0,3.0,0.0
4040,4040,14.0,14.0,0.0
4041,4041,13.0,13.0,0.0
4042,4042,7.0,7.0,0.0
4043,4043,4.0,4.0,0.0
4044,4044,2.0,2.0,0.0
4045,4045,16.0,1.0,0.0
4046,4046,10.0,10.0,0.0
4047,4047,10.0,1.0,0.0
4048,4048,135.0,134.0,1.0
4049,4049,9.0,1.0,0.0
4050,4050,12.0,12.0,0.0
4051,4051,17.0,17.0,0.0
4052,4052,3.0,3.0,0.0
4053,4053,18.0,5.0,0.0
4054,4054,40.0,40.0,0.0
4055,4055,51.0,51.0,0.0
4056,4056,15.0,15.0,2.0
4057,4057,1.0,1.0,0.0
4058,4058,20.0,20.0,0.0
4059,4059,23.0,23.0,0.0
4060,4060,3.0,3.0,0.0
4061,4061,20.0,20.0,0.0
4062,4062,3.0,1.0,0.0
4063,4063,41.0,41.0,0.0
4064,4064,20.0,20.0,0.0
4065,4065,5.0,5.0,0.0
4066,4066,9.0,9.0,0.0
4067,4067,30.0,27.0,0.0
4068,4068,129.0,0.0,0.0
4069,4069,5.0,5.0,0.0
4070,4070,5.0,5.0,0.0
4071,4071,4.0,2.0,0.0
4072,4072,5.0,2.0,0.0
4073,4073,96.0,87.0,0.0
4074,4074,9.0,7.0,0.0
4075,4075,47.0,47.0,0.0
4076,4076,12.0,12.0,0.0
4077,4077,5.0,5.0,11.0
4078,4078,56.0,30.0,0.0
4079,4079,4.0,3.0,0.0
4080,4080,,1.0,0.0
4081,4081,5.0,5.0,0.0
4082,4082,8.0,3.0,0.0
4083,4083,2.0,2.0,0.0
4084,4084,51.0,27.0,0.0
4085,4085,10.0,10.0,0.0
4086,4086,7.0,7.0,0.0
4087,4087,12.0,1.0,0.0
4088,4088,13.0,3.0,0.0
4089,4089,10.0,7.0,0.0
4090,4090,15.0,11.0,0.0
4091,4091,46.0,46.0,6.0
4092,4092,4.0,4.0,0.0
4093,4093,22.0,16.0,0.0
4094,4094,9.0,9.0,0.0
4095,4095,39.0,39.0,0.0
4096,4096,9.0,9.0,0.0
4097,4097,47.0,47.0,0.0
4098,4098,5.0,5.0,0.0
4099,4099,6.0,3.0,0.0
4100,4100,2.0,2.0,0.0
4101,4101,6.0,6.0,0.0
4102,4102,10.0,10.0,0.0
4103,4103,3.0,3.0,0.0
4104,4104,12.0,10.0,0.0
4105,4105,4.0,4.0,0.0
4106,4106,19.0,19.0,0.0
4107,4107,1.0,1.0,0.0
4108,4108,34.0,29.0,0.0
4109,4109,57.0,57.0,0.0
4110,4110,24.0,24.0,4.0
4111,4111,70.0,70.0,0.0
4112,4112,8.0,8.0,0.0
4113,4113,4.0,4.0,0.0
4114,4114,6.0,6.0,0.0
4115,4115,4.0,4.0,0.0
4116,4116,167.0,167.0,0.0
4117,4117,292.0,0.0,0.0
4118,4118,113.0,113.0,0.0
4119,4119,126.0,108.0,0.0
4120,4120,10.0,10.0,0.0
4121,4121,3.0,3.0,0.0
4122,4122,84.0,84.0,0.0
4123,4123,3.0,3.0,0.0
4124,4124,14.0,12.0,0.0
4125,4125,41.0,8.0,0.0
4126,4126,17.0,3.0,0.0
4127,4127,12.0,12.0,0.0
4128,4128,43.0,1.0,1.0
4129,4129,14.0,10.0,0.0
4130,4130,7.0,7.0,0.0
4131,4131,3.0,3.0,0.0
4132,4132,11.0,11.0,0.0
4133,4133,10.0,10.0,0.0
4134,4134,158.0,158.0,0.0
4135,4135,4.0,4.0,47.0
4136,4136,6.0,6.0,0.0
4137,4137,35.0,14.0,0.0
4138,4138,13.0,1.0,0.0
4139,4139,31.0,31.0,0.0
4140,4140,16.0,15.0,0.0
4141,4141,11.0,8.0,0.0
4142,4142,14.0,13.0,0.0
4143,4143,3.0,3.0,0.0
4144,4144,3.0,3.0,0.0
4145,4145,33.0,33.0,0.0
4146,4146,20.0,20.0,0.0
4147,4147,31.0,30.0,0.0
4148,4148,34.0,34.0,0.0
4149,4149,3.0,3.0,0.0
4150,4150,141.0,141.0,0.0
4151,4151,13.0,13.0,0.0
4152,4152,9.0,9.0,0.0
4153,4153,37.0,37.0,0.0
4154,4154,340.0,56.0,0.0
4155,4155,157.0,157.0,0.0
4156,4156,4.0,4.0,0.0
4157,4157,23.0,4.0,0.0
4158,4158,44.0,17.0,0.0
4159,4159,2.0,2.0,0.0
4160,4160,2.0,2.0,0.0
4161,4161,21.0,3.0,0.0
4162,4162,16.0,16.0,0.0
4163,4163,133.0,133.0,0.0
4164,4164,30.0,30.0,0.0
4165,4165,2.0,2.0,0.0
4166,4166,6.0,6.0,0.0
4167,4167,97.0,83.0,0.0
4168,4168,4.0,4.0,0.0
4169,4169,10.0,3.0,0.0
4170,4170,6.0,6.0,0.0
4171,4171,5.0,0.0,0.0
4172,4172,4.0,4.0,0.0
4173,4173,4.0,3.0,0.0
4174,4174,11.0,11.0,0.0
4175,4175,264.0,2.0,0.0
4176,4176,8.0,8.0,0.0
4177,4177,40.0,40.0,0.0
4178,4178,118.0,56.0,0.0
4179,4179,76.0,76.0,0.0
4180,4180,30.0,30.0,0.0
4181,4181,2.0,2.0,0.0
4182,4182,2.0,2.0,0.0
4183,4183,5.0,3.0,0.0
4184,4184,132.0,132.0,0.0
4185,4185,2.0,2.0,0.0
4186,4186,11.0,11.0,0.0
4187,4187,11.0,9.0,0.0
4188,4188,3.0,1.0,0.0
4189,4189,40.0,40.0,0.0
4190,4190,43.0,41.0,0.0
4191,4191,23.0,23.0,0.0
4192,4192,3.0,3.0,0.0
4193,4193,2.0,1.0,0.0
4194,4194,113.0,55.0,0.0
4195,4195,110.0,68.0,0.0
4196,4196,17.0,1.0,0.0
4197,4197,19.0,19.0,0.0
4198,4198,4.0,4.0,0.0
4199,4199,3.0,0.0,0.0
4200,4200,24.0,24.0,0.0
4201,4201,86.0,82.0,0.0
4202,4202,70.0,2.0,0.0
4203,4203,27.0,27.0,0.0
4204,4204,132.0,106.0,0.0
4205,4205,30.0,1.0,0.0
4206,4206,60.0,60.0,0.0
4207,4207,9.0,9.0,0.0
4208,4208,80.0,2.0,0.0
4209,4209,20.0,7.0,0.0
4210,4210,5.0,5.0,0.0
4211,4211,7.0,7.0,0.0
4212,4212,102.0,12.0,0.0
4213,4213,17.0,17.0,0.0
4214,4214,116.0,116.0,0.0
4215,4215,13.0,13.0,0.0
4216,4216,18.0,18.0,0.0
4217,4217,7.0,7.0,0.0
4218,4218,3.0,3.0,0.0
4219,4219,18.0,18.0,0.0
4220,4220,29.0,29.0,0.0
4221,4221,5.0,5.0,0.0
4222,4222,36.0,36.0,0.0
4223,4223,124.0,124.0,1.0
4224,4224,9.0,9.0,0.0
4225,4225,10.0,10.0,0.0
4226,4226,8.0,5.0,0.0
4227,4227,2.0,2.0,0.0
4228,4228,13.0,13.0,0.0
4229,4229,31.0,31.0,0.0
4230,4230,2.0,1.0,0.0
4231,4231,116.0,0.0,0.0
4232,4232,4.0,4.0,0.0
4233,4233,1.0,1.0,0.0
4234,4234,8.0,8.0,0.0
4235,4235,32.0,32.0,0.0
4236,4236,2.0,2.0,0.0
4237,4237,2.0,2.0,0.0
4238,4238,6.0,6.0,0.0
4239,4239,4.0,4.0,0.0
4240,4240,29.0,29.0,0.0
4241,4241,75.0,75.0,0.0
4242,4242,7.0,0.0,23.0
4243,4243,5.0,5.0,0.0
4244,4244,24.0,3.0,0.0
4245,4245,17.0,17.0,0.0
4246,4246,12.0,12.0,0.0
4247,4247,26.0,26.0,0.0
4248,4248,11.0,11.0,0.0
4249,4249,271.0,264.0,0.0
4250,4250,9.0,8.0,0.0
4251,4251,9.0,8.0,0.0
4252,4252,16.0,8.0,0.0
4253,4253,11.0,4.0,0.0
4254,4254,29.0,7.0,0.0
4255,4255,7.0,6.0,0.0
4256,4256,160.0,160.0,0.0
4257,4257,9.0,9.0,0.0
4258,4258,12.0,12.0,0.0
4259,4259,12.0,12.0,0.0
4260,4260,10.0,9.0,0.0
4261,4261,17.0,17.0,0.0
4262,4262,70.0,50.0,0.0
4263,4263,7.0,7.0,0.0
4264,4264,93.0,80.0,0.0
4265,4265,57.0,37.0,0.0
4266,4266,3.0,3.0,0.0
4267,4267,7.0,3.0,0.0
4268,4268,6.0,6.0,0.0
4269,4269,9.0,5.0,0.0
4270,4270,21.0,21.0,0.0
4271,4271,18.0,18.0,0.0
4272,4272,47.0,47.0,0.0
4273,4273,160.0,0.0,0.0
4274,4274,3.0,3.0,0.0
4275,4275,3.0,3.0,0.0
4276,4276,4.0,3.0,0.0
4277,4277,44.0,44.0,0.0
4278,4278,132.0,132.0,0.0
4279,4279,5.0,3.0,0.0
